datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Seasonal,Weekday Name,Sales Price,Comp Price,Competitor2,Competitor3,Competitor4,Competitor5,MRP,Cost of Manufacturing,inflation rate,Demand Score,discount rate,Margin,Inventory levels,Govt regulations,Expiry days
10/4/2018,6,3.36,2,32,12,1,5,0,2018,10,Thursday,16.89,17.14,15.86,16.17,16.75,15.99,20.47,8.63,2.5,5.55,7,50.05,156.66,15,81
10/5/2018,4.84,3.397,1.1,22.8,7,0,14,1,2018,10,Friday,14.74,13.4,16.05,14.11,13.55,14.61,18.34,7.21,2.5,2.72,10,50.59,150.66,15,85
10/6/2018,2,5.36,3.2,59.25,4,0,3,0.1,2018,10,Saturday,14.4,13.03,13.7,15.56,15.82,13,16.83,6.34,2.5,0.01,18,51.19,145.82,15,33
10/7/2018,2.68,7.35,2,42.4,8,0,9,1,2018,10,Sunday,16.44,16.5,15.72,16.56,17.71,16.75,20.09,7.23,2.5,1.78,17,51.83,143.82,15,57
10/8/2018,4,1.68,3,30,18,5,0,3,2018,10,Monday,15.19,15.1,15.19,14.17,15.52,16.51,18.03,6.95,2.5,2.92,6,55.75,141.14,15,64
10/9/2018,2,1.67,1,30,18,0,29,1,2018,10,Tuesday,12.81,12.9,11.97,13.26,12.64,13.48,15.3,6.42,2.5,2.01,10,49.38,137.14,15,71
10/10/2018,9,8.01,4.1,41.2,13,0,20,2,2018,10,Wednesday,16.92,17.64,15.56,17.22,16.94,17.57,20.46,7.44,2.5,2.11,8,56.55,135.14,15,71
10/11/2018,2,2.33,2.1,31,15,0,0,1,2018,10,Thursday,16.12,16.51,17.27,15.79,17.04,17.15,19.51,7.77,2.5,8,10,51.31,126.14,15,69
10/12/2018,6.33,4.363,1,26,6,0,1,6,2018,10,Friday,11.7,12.35,12.48,10.7,10.57,11.99,13.76,6.83,2.5,0.19,18,35.28,124.14,15,59
10/13/2018,6.99,4.507,3.25,29.6,8,0,6,3,2018,10,Saturday,11.55,11.97,11.39,11.91,10.43,11.36,14.99,4.73,2.5,1.91,16,55.68,117.81,15,51
10/14/2018,2.34,6.01,6.2,51.7,9,2,0,6,2018,10,Sunday,11.91,11.77,12.94,11.64,12.12,12.18,15.32,6.21,2.5,2.41,8,48.48,110.82,15,73
10/15/2018,7.17,0.066,3,47.6,12,0,5,6,2018,10,Monday,13.12,13.93,12.6,12.17,13.85,13.14,15.27,7.33,2.5,3.66,7,45.39,108.48,15,43
10/16/2018,6,5.322,2,27.3,5,3,6,0,2018,10,Tuesday,14.15,14.47,14.85,14.52,13.21,15.26,16.53,6.27,2.5,5.78,19,50.27,101.31,15,73
10/17/2018,2.33,6,4,52.2,5,0,1,4,2018,10,Wednesday,18.79,18.56,17.81,19.41,18.06,16.95,23.83,11.16,2.5,4.12,9,40.67,95.31,15,59
10/18/2018,4.34,3,1.1,14,9,1,10,5,2018,10,Thursday,13.98,14.27,15.38,15.04,14.01,15.14,17.22,7.3,2.5,2.78,10,47.26,92.98,15,39
10/19/2018,4,2.066,0,10.6,5,2,6,4,2018,10,Friday,12.74,11.77,13.31,13.06,11.63,13.25,15.08,6.27,2.5,4.53,18,45.44,88.64,15,51
10/20/2018,2.34,2.02,2,33,9,0,34,5,2018,10,Saturday,17.08,17.51,15.47,16.93,16.97,17.1,21.65,7.22,2.5,4.99,7,58.68,84.64,15,61
10/21/2018,6.67,8.69,1,56.3,5,3,5,1,2018,10,Sunday,18.05,19.54,18.21,19.16,16.94,17.32,21.47,7.69,2.5,1.82,6,58.8,82.3,15,37
10/22/2018,2.66,7.01,3.3,18.8,8,0,28,1.3,2018,10,Monday,13.92,15.2,13.13,14.46,14.06,15.25,16.8,6.1,2.5,8.34,6,57.62,75.63,15,59
10/23/2018,2.34,2,0.45,44.8,9,1,11,3,2018,10,Tuesday,17.19,15.84,15.49,17.88,18.41,18.2,19.86,8.04,2.5,3.03,17,48.77,72.97,15,61
10/24/2018,4,2.109,5,37.2,7,0,10,1.5,2018,10,Wednesday,15.22,14.62,16.24,14.37,14.75,15.51,19.63,8.13,2.5,0.48,14,43.53,70.63,15,56
10/25/2018,5.33,5.429,3,52.2,12,0,33,3,2018,10,Thursday,13.54,13.8,14.02,13.66,12.5,14.13,17.51,7.93,2.5,5.46,14,38.09,66.63,15,78
10/26/2018,4,5.373,4.6,44,14,1,14,1,2018,10,Friday,16.9,16.19,15.44,16.16,16.13,17.67,21.2,9.68,2.5,5.53,5,45.19,61.3,15,78
10/27/2018,8.34,3.426,2.2,49.975,12,1,7,2,2018,10,Saturday,13.26,14.56,12.24,14.43,14.22,12.46,16.2,7.41,2.5,4.29,11,42.92,57.3,15,79
10/28/2018,5.33,5.33,1.6,53.75,9,3,13,3,2018,10,Sunday,12.68,12.09,13.49,13.28,11.5,13.92,15.74,5.93,2.5,0.65,14,50.56,48.96,15,35
10/29/2018,5.35,2.67,2.35,32.8,5,0,10,3,2018,10,Monday,14.13,15.42,14.38,13.19,12.8,13.63,18.19,7.61,2.5,3.02,8,46.78,43.63,15,50
10/30/2018,9.33,4,1,18.2,7,0,13,1,2018,10,Tuesday,16.74,16.09,15.89,16.33,16.92,16.03,21.12,7.69,2.5,6.78,9,54.11,38.28,15,76
10/31/2018,2,4.68,3,34.1,7,0,2,2,2018,10,Wednesday,17.44,17.84,18.41,16.71,17.68,16.15,21.6,9.71,2.5,10.73,17,39.02,251,15,55
11/1/2018,7.84,0.34,3,25,6,3,7,0,2018,11,Thursday,13.94,12.7,15.05,13.89,13.98,13.14,17.39,7.64,2.2,2.25,9,45.25,249,15,47
11/2/2018,5.14,1.845,0,32.6,8.2,0,1,3.3,2018,11,Friday,12.27,11.76,12.37,12.33,11.43,12.56,14.85,6.65,2.2,3.98,14,42.71,241.16,15,39
11/3/2018,3,3,6.2,45.4,2,0,0,2,2018,11,Saturday,13.05,13.69,13.23,12.23,13.69,12.38,15.73,6.73,2.2,3.37,19,42.12,236.02,15,80
11/4/2018,13.99,4.896,0,52,7,0,13,1,2018,11,Sunday,12.44,12.59,11.3,11.85,13.46,12.63,15.45,5.8,2.2,3.19,14,50.71,233.02,15,64
11/5/2018,6.33,2.34,6,29,14,0,13,2.3,2018,11,Monday,9.41,9.71,9.15,9.03,9.66,9.66,11.45,3.83,2.2,5.31,12,57.95,219.03,15,72
11/6/2018,3.33,6.68,10.55,37.7,8,0,13,2.5,2018,11,Tuesday,13.5,12.89,14.61,14.16,14.85,12.69,16.24,5.46,2.2,6,14,57.25,212.7,15,64
11/7/2018,7,1.863,3,38.9,15,3,8,0,2018,11,Wednesday,9.46,9.78,8.69,8.85,9.55,9.9,11.04,4.92,2.2,3.47,17,43.04,209.37,15,41
11/8/2018,3,1.573,6,38,5,0,16,2,2018,11,Thursday,13.3,13.9,12.31,13.41,11.98,12.15,15.37,6.56,2.2,0.83,7,51.79,202.37,15,30
11/9/2018,5,0.67,5,43,7,1,22,0,2018,11,Friday,12.04,12.66,11.68,11.47,12.47,11.26,14.52,5.56,2.2,0.18,18,48.8,199.37,15,76
11/10/2018,4.33,2.417,2,35.6,7,1,11,1.1,2018,11,Saturday,12.45,11.9,12.82,11.48,12.75,12.5,14.54,5.62,2.2,6.63,12,53.37,194.37,15,35
11/11/2018,11,4.246,2,33.65,14,0,10,1,2018,11,Sunday,13.42,13.84,14.35,13.77,13.69,14.27,17.24,5.52,2.2,5.05,19,53.84,190.04,15,34
11/12/2018,2.34,2.33,7,35,15,2,24,1,2018,11,Monday,12.83,13.15,13.59,13.31,11.84,13.07,15.09,6.42,2.2,1.21,16,45.85,179.04,15,85
11/13/2018,6.33,5.35,6,29.7,18,0,18,3,2018,11,Tuesday,10.06,9.89,10.82,10.4,10.33,10.24,12.27,5.5,2.2,1.22,15,41.53,176.7,15,62
11/14/2018,5.66,4.67,3,28.4,9,0,0,0,2018,11,Wednesday,11.87,11.16,12.57,12.57,11.49,11.33,13.8,5.19,2.2,2.22,17,52.11,170.37,15,74
11/15/2018,2,4.083,2,49.6,3,2,29,0,2018,11,Thursday,14.9,15.87,14.49,14.11,14.61,16.16,18.44,8.89,2.2,3.08,7,41.68,164.71,15,37
11/16/2018,8.33,2.66,4,21.5,6,0,6,0.4,2018,11,Friday,13.27,12.04,13.96,12.36,12.1,14.49,15.49,7.93,2.2,1.06,8,40.95,162.71,15,58
11/17/2018,8,2.34,1,39,5,0,13,2,2018,11,Saturday,13.5,14.05,13.28,14.84,12.53,13.59,17.37,7.97,2.2,9.39,6,42.9,154.38,15,46
11/18/2018,4.68,4.68,5,32.9,7,1,10,1,2018,11,Sunday,13.3,14.58,12,12.29,14,13.06,16.55,7.92,2.2,1.5,6,42.41,146.38,15,38
11/19/2018,6.01,2.44,2,47.2,6,3,3,0,2018,11,Monday,11.87,12.91,10.95,11.75,11.12,12.59,14.85,5.71,2.2,1.67,18,46.67,141.7,15,71
11/20/2018,5.33,3.803,4,31.5,4,1,10,3,2018,11,Tuesday,9.72,9.01,10.02,9.47,10.25,9.68,12.06,3.98,2.2,0.52,5,60.82,135.69,15,34
11/21/2018,7,2.34,3.25,22,5,0,5,1,2018,11,Wednesday,10.55,10.65,10.49,11.54,10.51,10.47,12.3,4.92,2.2,4.15,10,52.89,130.36,15,42
11/22/2018,8,7.066,3,22.4,9,0,15,2,2018,11,Thursday,9.65,10.33,9.74,9.22,8.7,9.23,12.26,4.97,2.2,7.9,8,49.11,123.36,15,34
11/23/2018,6,4.472,3,29.6,13,1,24,3,2018,11,Friday,9.43,9.41,9.25,8.83,8.51,9.36,11,3.8,2.2,7.53,12,58.37,115.36,15,41
11/24/2018,5.66,5.78,5,29.2,11,0,7,0.3,2018,11,Saturday,12.72,12.34,13.53,11.8,12.61,13.89,15.18,7.36,2.2,5.96,12,40.23,109.36,15,60
11/25/2018,5.33,3.593,3.15,19.1,6,1,3,2,2018,11,Sunday,10.69,10.35,10.91,10.64,9.96,11.29,13.72,5.73,2.2,0.76,10,45.86,103.7,15,40
11/26/2018,5.33,2.34,2,36.3,15,1,16,3,2018,11,Monday,10.57,10.24,10.57,11.55,11.18,10.04,13,4.5,2.2,0.52,13,55.51,98.37,15,65
11/27/2018,8,4.67,2,41.5,2,0,5,2,2018,11,Tuesday,12.8,11.92,12.83,12.94,13.6,13.65,16.32,6.13,2.2,1.57,6,53.68,93.04,15,45
11/28/2018,3,5.67,1,24.4,15,2,8,4,2018,11,Wednesday,9.59,9.48,10.52,10.07,10.51,9.14,12.33,5.27,2.2,5.4,13,42.58,85.04,15,58
11/29/2018,4.33,4.32,1,22.6,7,0,1,3,2018,11,Thursday,14.15,15.36,14.11,13.83,14.29,13.26,16.69,7.37,2.2,1.26,12,46.19,82.04,15,38
11/30/2018,1,3.01,1,22.4,3,0,0,2.5,2018,11,Friday,11.51,10.46,11.88,12.21,11.37,10.73,13.52,5.75,2.2,3.02,17,45.28,77.71,15,83
12/1/2018,7,8.779,2.05,41,7,3,13,2,2018,12,Saturday,11.72,11.99,12.54,11.73,12.1,12.21,15.17,5.45,1.9,2.68,12,51.96,76.71,15,76
12/2/2018,3.17,5.779,10,65.7,6,0,27,8,2018,12,Sunday,14.77,14.47,14.77,14.46,14.12,14.29,18.14,6.2,1.9,3.68,16,54.57,69.71,15,59
12/3/2018,6,5.083,2.1,44,13,0,13,1,2018,12,Monday,15.08,14.81,14.33,14.8,16.46,16.17,19.21,6.25,1.9,2.09,9,58.6,66.54,15,74
12/4/2018,2.5,3,3,32.2,11,0,5,3,2018,12,Tuesday,13.49,14.19,14.33,13.37,14.03,14.05,16.79,6.17,1.9,2.54,10,53.8,60.54,15,64
12/5/2018,5.33,3.726,3.5,41.3,13,0,15,2,2018,12,Wednesday,11.71,10.65,10.67,12.39,12.54,10.91,14.2,5.32,1.9,2.43,14,51.98,58.04,15,37
12/6/2018,0,0,0,0,0,0,0,0,2018,12,Thursday,17.66,16.51,19.34,17.77,17.24,19.06,21.06,9.45,1.9,4.19,15,42.77,52.71,15,64
12/7/2018,5,3.01,3,47.4,14,0,12,3,2018,12,Friday,12.37,12.34,12.42,12.6,11.75,12.72,15.93,5.11,1.9,0.79,12,57.32,52.71,15,45
12/8/2018,0,0,0,0,0,0,0,0,2018,12,Saturday,13.67,12.41,12.63,13.45,13.81,13.55,16.58,6.04,1.9,0.52,5,57.72,47.71,15,39
12/9/2018,4.66,6.69,4.1,57.7,9,0,11,0,2018,12,Sunday,12.3,11.35,13.51,12.81,11.75,12.36,15.68,6.03,1.9,1.13,10,50.48,47.71,15,82
12/10/2018,4,5,1.5,23.8,12,1,7,1,2018,12,Monday,18.08,19.33,18.42,18.18,17.12,19.1,21.94,7.6,1.9,4.38,17,53.96,43.05,15,65
12/11/2018,4,4.01,8.35,28,12,3,2,5.5,2018,12,Tuesday,13.11,12.5,12.6,14.24,13.84,12.44,15.81,7.41,1.9,3.99,15,39.55,39.05,15,70
12/12/2018,4.33,2,3,37.6,11,0,21,0,2018,12,Wednesday,13.57,13.97,14.42,14.84,14,14.57,16.07,7.87,1.9,5.85,5,44.5,35.05,15,74
12/13/2018,3.68,2.243,3,47.5,6,0,6,0,2018,12,Thursday,15.47,16.32,15.49,16.42,14.64,16.15,19.64,6.67,1.9,5.38,8,57.4,30.72,15,40
12/14/2018,2,2,0.2,23.4,2,1,29,1,2018,12,Friday,13.49,12.4,13.6,14.38,13.95,12.56,15.58,7.75,1.9,1.38,17,37.08,253,15,60
12/15/2018,4,2.34,3.45,62.4,5,0,26,2.3,2018,12,Saturday,13.14,13.88,13.73,12.99,12.37,14.03,16.87,5.62,1.9,3.25,11,56.31,251,15,89
12/16/2018,1.33,4.32,0.2,27,3,0,7,1,2018,12,Sunday,11.01,10.33,10.74,10.27,11.86,11.68,12.72,4.63,1.9,4.83,8,58.45,247,15,78
12/17/2018,6.34,2.01,5,53,6,1,22,2,2018,12,Monday,14.82,14.78,13.59,14.83,16.15,15.06,18.55,7.5,1.9,0.61,17,44.57,245.67,15,44
12/18/2018,0.33,2.473,1,34.5,12,3,9,2,2018,12,Tuesday,16.02,17.01,15.47,14.85,15.52,17.51,20.62,9.33,1.9,2.9,18,35.43,239.33,15,46
12/19/2018,0,0,0,0,0,0,0,0,2018,12,Wednesday,11.71,12.65,12.58,11.38,12.66,10.79,14.36,6.22,1.9,1.49,6,48.63,239,15,88
12/20/2018,8.34,1.66,1,27,12,3,1,0,2018,12,Thursday,10.98,10.34,11.73,11.33,11.59,11.73,14.18,5.75,1.9,0.77,9,47.68,239,15,76
12/21/2018,2,1.35,0,35,12,1,13,1,2018,12,Friday,17.67,16.61,17.82,19.36,16.57,19.09,20.88,10.19,1.9,6.53,12,40.43,230.66,15,36
12/22/2018,8.34,3.34,4.5,43.4,3,1,0,0,2018,12,Saturday,16.95,17.69,16.58,17.23,15.26,16.53,20.21,8.13,1.9,1.64,11,51.01,228.66,15,37
12/23/2018,12.33,6.406,2.3,47.7,8,0,13,4,2018,12,Sunday,13.29,14.52,14.37,12.74,13.39,12.1,15.65,7.05,1.9,5.59,8,47.58,220.32,15,87
12/24/2018,8.67,4.35,1,32,20,0,8,1,2018,12,Monday,11.11,11.64,12.21,10.15,11.4,11.15,14.11,6.21,1.9,8.51,17,38.78,207.99,15,81
12/25/2018,8,6.076,5.1,42.6,9,3,21,2,2018,12,Tuesday,14.65,15.93,15.48,14.94,16.11,15.96,18.12,6.33,1.9,7,14,54.33,199.32,15,32
12/26/2018,1,0.66,2.15,50,8,1,13,2,2018,12,Wednesday,12.4,11.81,12.19,11.95,12.59,12.6,14.68,6.42,1.9,0.29,14,45.27,191.32,15,82
12/27/2018,3.68,3.01,3.05,40.6,8,0,7,0,2018,12,Thursday,14.77,14.43,15.98,15.69,16.2,16.17,19.05,6.43,1.9,0.03,6,57.9,190.32,15,56
12/28/2018,11.67,5.845,1,56.4,11,6,9,0,2018,12,Friday,16.38,16.73,17.63,15.5,14.85,17.42,19.25,7.67,1.9,2.14,19,47.45,186.64,15,68
12/29/2018,6.68,5.611,1,68.35,5,0,7,2,2018,12,Saturday,13.45,12.34,14.62,13.8,14.55,13.06,15.63,7.81,1.9,10.33,18,35.62,174.97,15,90
12/30/2018,5.33,7.593,5,59.9,6,0,31,3.3,2018,12,Sunday,13.05,13.26,11.79,13.26,12.05,12.03,15.11,5.96,1.9,6.8,8,54.87,168.29,15,68
12/31/2018,8,4.66,5.2,44.5,10,0,6,4,2018,12,Monday,16.4,16.21,17.4,15.52,15.84,15.25,20.88,8.44,1.9,3.75,15,44.96,162.96,15,58
1/1/2019,0,0,0,0,0,0,0,0,2019,1,Tuesday,11.51,12.15,10.46,10.88,12.14,11.91,13.56,5.78,1.6,0.29,6,51.43,154.96,11.6,61
1/2/2019,5.33,4.397,4.15,36.8,4,0,9,2,2019,1,Wednesday,9.6,9.94,10.52,8.78,9.52,8.79,11.31,4.42,1.6,1.62,16,50.17,154.96,11.6,49
1/3/2019,4.33,4.836,6.25,42.4,6,0,9,0,2019,1,Thursday,10.39,11.06,9.96,9.54,10.04,9.75,13.28,4.89,1.6,7.32,19,47.18,149.63,11.6,51
1/4/2019,7,3.67,2.6,55.8,10,0,0,1,2019,1,Friday,11.72,11.71,11.88,11.06,11.09,12.47,14.66,6.69,1.6,0.48,12,41.03,145.3,11.6,74
1/5/2019,8.01,3.69,3.1,62.75,10,0,30,1,2019,1,Saturday,12.24,11.46,11.94,12.91,11.04,13.27,15.9,5.4,1.6,8.46,14,53.36,138.3,11.6,36
1/6/2019,8.33,10.01,2.25,47.4,11,2,0,3,2019,1,Sunday,8.34,9.14,7.76,8.02,8.94,8.91,9.75,4.62,1.6,6.97,10,44.04,130.29,11.6,38
1/7/2019,0,0,0,0,0,0,0,0,2019,1,Monday,10.61,11.4,11.38,10.01,10.63,9.69,13.18,5.6,1.6,3.03,14,44.21,121.96,11.6,82
1/8/2019,4.34,3.32,0,41.8,6,0,10,2,2019,1,Tuesday,11.35,12.13,10.44,12.02,11.57,11.25,13.84,4.56,1.6,1.7,7,60.73,121.96,11.6,79
1/9/2019,3,1.33,2,64.8,24,3,10,1,2019,1,Wednesday,8.11,7.44,8.56,7.48,7.64,8.37,9.44,3.94,1.6,4.79,13,49.24,117.62,11.6,41
1/10/2019,8,3.58,5.6,39.1,12,2,13,1,2019,1,Thursday,9.5,9.79,9.63,8.66,10.02,9.44,10.97,5.39,1.6,0.29,9,43.32,114.62,11.6,76
1/11/2019,5.33,7.34,3,61.6,12,0,6,0,2019,1,Friday,9.66,10.57,9.59,8.91,10.57,10.39,12.23,5.15,1.6,0.76,10,46.15,106.62,11.6,40
1/12/2019,6.66,7.02,5,74.5,21.2,0,10,0,2019,1,Saturday,10.32,11.22,9.98,11.26,10.49,10.13,13.38,5.64,1.6,2.62,5,47.7,101.29,11.6,73
1/13/2019,8.33,5.814,4.6,73,4,1,1,2,2019,1,Sunday,11.78,11.25,10.81,10.84,11.4,11.3,14.41,5.67,1.6,1.28,16,47.91,94.63,11.6,58
1/14/2019,9,9.7,3,51,10,0,18,0,2019,1,Monday,9.79,9.63,10.26,9.51,10.23,10.16,11.68,4.1,1.6,8.56,12,56.74,86.3,11.6,83
1/15/2019,4.33,4.33,3.65,30.4,9,0,19,1,2019,1,Tuesday,11.62,10.84,11,11.88,11.18,12.22,14.61,4.78,1.6,7.21,13,57.02,77.3,11.6,60
1/16/2019,7.5,5.066,6,48.8,12,0,17,5,2019,1,Wednesday,10.58,9.72,10.31,9.63,11.61,9.86,12.37,5.1,1.6,2.39,9,51.84,72.97,11.6,68
1/17/2019,5.34,3.68,3.7,55.6,10,3,8,1,2019,1,Thursday,8.71,8.9,7.98,8.84,9.2,8.52,10.81,4.6,1.6,9.25,17,42.15,65.47,11.6,85
1/18/2019,6.33,6.439,4,27.8,13,0,24,2,2019,1,Friday,12,11,11.75,11.66,12.38,12.58,14.79,5.5,1.6,5.06,15,50.98,60.13,11.6,76
1/19/2019,7.02,8.391,5.5,77.4,9,0,1,3,2019,1,Saturday,9.65,9.86,9.57,9.63,10.14,9.1,11.96,4.59,1.6,0.03,11,51.41,53.8,11.6,31
1/20/2019,11.67,14.463,2.1,93.05,6,0,34,1,2019,1,Sunday,9.77,9.01,9.56,8.93,10.27,9.49,11.39,5.63,1.6,7.77,14,39.09,46.78,11.6,51
1/21/2019,4.34,5.825,0,67.15,11,0,31,0,2019,1,Monday,11.07,11.42,11.47,10.4,11.16,10.44,14.32,6.02,1.6,7.82,5,47.96,35.11,11.6,42
1/22/2019,6.83,7.076,1,74.9,13,1,7,0,2019,1,Tuesday,11.59,11.12,10.59,11.38,12.38,12.13,14.22,5.71,1.6,2.96,5,52.85,30.77,11.6,66
1/23/2019,3.33,8.463,7.1,58.4,4,0,23,2,2019,1,Wednesday,7.62,7.97,7.05,7.09,6.87,7.44,8.78,3.33,1.6,6.08,10,55.86,248,11.6,60
1/24/2019,4,4.495,6,47.3,7,4,2,3,2019,1,Thursday,7.83,8.35,8.4,8.5,7.73,8.59,9.29,3.38,1.6,1.07,12,55.41,244.67,11.6,64
1/25/2019,2.33,7.18,4,32.65,11,2,11,1,2019,1,Friday,8.83,9.53,9.12,8.07,9.44,7.97,10.71,4.57,1.6,3.06,7,49.41,240.67,11.6,68
1/26/2019,7,8.459,2.4,97.8,11,1,13,1,2019,1,Saturday,10.38,10.33,9.46,10.55,11.09,10.2,12.34,4.47,1.6,2.31,8,57.45,238.34,11.6,42
1/27/2019,10.52,11.745,2,100.1,12,1,6,2,2019,1,Sunday,10.83,11.75,11.17,10.83,10.8,10.58,13.06,5.44,1.6,8.35,12,48.11,231.34,11.6,70
1/28/2019,8.5,7.109,3,45,11,0,28,3,2019,1,Monday,10.41,9.53,10.02,10.64,10.25,11.17,12.85,5.86,1.6,3.38,15,39.79,220.82,11.6,37
1/29/2019,5,5,3.45,38.8,10,2,15,0,2019,1,Tuesday,11.93,10.87,11.08,11.36,10.98,12.22,15.25,6.49,1.6,7.26,12,43.8,212.32,11.6,51
1/30/2019,6.33,5.713,2.25,52.312,8,0,11,1.3,2019,1,Wednesday,8.35,9.07,8.33,8.81,9.11,8.68,10.08,4.36,1.6,0.33,7,48.96,207.32,11.6,87
1/31/2019,1.67,11.505,2,62.2,8,1,20,2,2019,1,Thursday,11.16,10.37,11.45,10.19,10.22,11.26,14.03,4.9,1.6,7.62,9,56.14,200.99,11.6,43
2/1/2019,11.34,1.726,8,38.9,9,0,7,3,2019,2,Friday,12.97,14.1,12.53,13.13,13.65,12.84,16.38,7.41,1.5,2.57,11,41.64,199.32,11.6,51
2/2/2019,13.34,12.706,6.2,64.262,8,1,45,0,2019,2,Saturday,12.95,14.14,11.73,13.06,12.18,13.74,16.15,5.86,1.5,0.56,16,51.03,187.98,11.6,83
2/3/2019,6,9.812,5.75,47.088,10,1,5,4.4,2019,2,Sunday,12.99,14.12,12.47,12.2,13.04,12.99,16.25,7.27,1.5,12.12,9,44.09,174.64,11.6,32
2/4/2019,6.33,6.68,3,47,5,1,12,2,2019,2,Monday,16.65,16.07,16.83,15.65,16.61,18.24,21.05,9.34,1.5,5.11,19,37.04,168.64,11.6,53
2/5/2019,5.33,10.386,3.65,33.8,2,0,1,4,2019,2,Tuesday,12.79,13.75,13.92,12.58,12.6,12.65,16.62,5.78,1.5,4.24,17,50.5,162.31,11.6,86
2/6/2019,6.34,4.178,2.2,29,4,0,4,1.5,2019,2,Wednesday,13.42,13.86,13.91,13.54,12.9,12.6,17.1,6.67,1.5,2.55,11,49.23,156.98,11.6,88
2/7/2019,2.33,5.132,4.5,42.6,11,0,22,1,2019,2,Thursday,16.67,15.12,17.35,18.29,18.04,15.53,21.63,8.82,1.5,5.41,12,45.34,150.64,11.6,30
2/8/2019,2,6.373,7,50.2,9,3,12,5,2019,2,Friday,13.67,13.19,13.74,14.53,12.59,13.53,16.87,5.94,1.5,3.44,11,55.62,148.31,11.6,39
2/9/2019,6.68,7.383,5,51.65,10,0,11,1,2019,2,Saturday,15.37,15.87,15.54,16.89,14.92,14.05,19.36,8.82,1.5,3.44,5,45.09,146.31,11.6,77
2/10/2019,3.34,7.119,3.35,43.2,9,0,0,1.2,2019,2,Sunday,14.91,15.81,15.05,14.32,14.76,13.58,17.59,6.1,1.5,4.57,18,54.64,139.63,11.6,41
2/11/2019,8,7.469,6.15,30,10,0,5,3,2019,2,Monday,17.09,16.77,17.55,18.04,15.95,18.11,20.02,9.11,1.5,4.2,10,46.16,136.29,11.6,52
2/12/2019,6.66,3.34,0,34.6,8.2,0,6,0.5,2019,2,Tuesday,14.59,13.23,13.22,15.29,14.19,14.68,18.32,5.92,1.5,5.92,6,60.76,128.29,11.6,47
2/13/2019,4,4.01,1,27.2,16,0,8,2,2019,2,Wednesday,13.32,14.5,12.12,14.46,12.76,13.49,16.6,7.6,1.5,7.57,9,43,121.63,11.6,37
2/14/2019,2.33,6.517,3.15,54.5,9,0,7,3,2019,2,Thursday,12.56,13.55,12.28,12.06,12.25,11.82,14.44,5.59,1.5,4.02,18,50.66,117.63,11.6,71
2/15/2019,5.34,5,12.5,52.05,16,0,3,2,2019,2,Friday,15,14.71,14.03,14.32,15.25,15.74,19.28,7.67,1.5,3.05,11,47.77,115.3,11.6,80
2/16/2019,6.34,6.02,5,36.4,8,0,6,3,2019,2,Saturday,16.6,17.82,16.65,16.49,17,15.39,21.56,8.65,1.5,3.14,19,41.52,109.96,11.6,34
2/17/2019,2.34,4.416,4,15.162,11.2,0,0,3.1,2019,2,Sunday,11.62,10.66,11.36,10.75,10.63,12.12,14.65,4.98,1.5,6.99,5,58.99,103.62,11.6,84
2/18/2019,3.34,2.076,3.6,27.4,7,0,10,0,2019,2,Monday,17.19,17.3,16.5,16.8,18.8,16.96,20.84,7.87,1.5,2.94,8,54.76,101.28,11.6,41
2/19/2019,3.33,4.33,1.5,27.4,15,2,6,3,2019,2,Tuesday,11.79,12.68,10.65,10.68,10.89,12.31,14.31,6.88,1.5,1.45,13,39.02,97.94,11.6,80
2/20/2019,2.34,4.779,3.3,30.6,14,0,7,3,2019,2,Wednesday,15.67,14.66,15.29,15.96,15.05,17.09,18.03,8.58,1.5,2.12,14,42.12,94.61,11.6,40
2/21/2019,1.66,5,2.1,45.4,15,1,5,2,2019,2,Thursday,14.94,13.8,13.92,13.97,13.95,14.21,18.53,7.28,1.5,2.25,6,52.87,92.27,11.6,42
2/22/2019,2.33,2,1.2,16,5,0,1,2,2019,2,Friday,16.38,16.95,17.86,17.42,15.91,15.03,19.96,9.65,1.5,2.84,18,34.69,90.61,11.6,35
2/23/2019,5.01,2.44,3.2,38.2,13,0,0,1.3,2019,2,Saturday,13.42,12.64,14.57,13.34,12.13,13.08,17.38,5.49,1.5,4.1,12,57.74,88.28,11.6,84
2/24/2019,4.34,4.01,1.5,19,2,0,2,2,2019,2,Sunday,14.06,13.3,15,13.31,13.56,13.4,18,8.38,1.5,3.49,10,39.8,83.27,11.6,57
2/25/2019,5.34,1.423,3,25.2,4,2,2,3,2019,2,Monday,15.31,15.2,15.16,14.78,14.3,13.84,17.72,9.11,1.5,0.1,11,39.22,78.93,11.6,44
2/26/2019,2.33,3.83,5.15,27,8,0,3,3,2019,2,Tuesday,15.21,16.39,15.74,14.7,14.03,14.01,18.52,6.28,1.5,6.9,5,60.49,73.59,11.6,54
2/27/2019,5,0.67,1.2,13.4,9,0,1,7.5,2019,2,Wednesday,13.64,14.71,13.19,14.55,14.51,12.87,16.47,7.94,1.5,1.29,19,34.67,71.26,11.6,65
2/28/2019,0.67,3.33,4,34,2,1,35,3,2019,2,Thursday,13.2,13.24,13.97,12.6,14.18,12.92,16.49,6.66,1.5,3.61,16,45.4,66.26,11.6,68
